sexo,ubigeo,nom_region,nom_provincia,nom_distrito,ocupinf,ingresos_totales,estudios,edad,anio,mes,estrato,tipo_contrato,tamanio_empresa,p507,p510
hombre,150202,LIMA,BARRANCA,PARAMONGA,empleo formal,1800,superior no universitaria incompleta,49,2020,1, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,empresa o patrono privado
hombre,150203,LIMA,BARRANCA,PATIVILCA,empleo informal,1000,secundaria completa,32,2020,1, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150205,LIMA,BARRANCA,SUPE PUERTO,empleo informal,1500,secundaria completa,35,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150205,LIMA,BARRANCA,SUPE PUERTO,empleo formal,3500,secundaria completa,58,2020,1, de 50 000 a 99 999 habitantes,,,empleado,"fuerzas armadas, polic°a nacional del per£ (militares)"
hombre,150205,LIMA,BARRANCA,SUPE PUERTO,empleo informal,1120,secundaria completa,35,2020,3, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150205,LIMA,BARRANCA,SUPE PUERTO,empleo informal,1120,secundaria completa,54,2020,2, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150205,LIMA,BARRANCA,SUPE PUERTO,empleo informal,700,secundaria completa,36,2020,3, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150205,LIMA,BARRANCA,SUPE PUERTO,empleo formal,1900,superior no universitaria completa,27,2020,3, de 50 000 a 99 999 habitantes,"contrato indefinido, nombrado, permanente",de 101 a 500 personas,empleado,empresa o patrono privado
hombre,150301,LIMA,CAJATAMBO,CAJATAMBO,empleo formal,850,secundaria completa,59,2020,2,de 2 000 a 19 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,administraci¢n p£blica
hombre,150401,LIMA,CANTA,CANTA,empleo informal,960,secundaria completa,45,2020,1,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150401,LIMA,CANTA,CANTA,empleo informal,480,secundaria completa,29,2020,1,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150401,LIMA,CANTA,CANTA,empleo informal,480,secundaria completa,57,2020,1,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150404,LIMA,CANTA,HUAROS,empleo informal,930,superior universitaria incompleta,47,2020,3, de 500 a 1 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,obrero,empresa o patrono privado
hombre,150406,LIMA,CANTA,SAN BUENAVENTURA,empleo informal,250,secundaria completa,19,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150406,LIMA,CANTA,SAN BUENAVENTURA,empleo informal,600,secundaria completa,68,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150406,LIMA,CANTA,SAN BUENAVENTURA,empleo informal,300,secundaria completa,79,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150406,LIMA,CANTA,SAN BUENAVENTURA,empleo informal,320,secundaria incompleta,32,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,empleo informal,1000,primaria completa,46,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,empleo informal,600,primaria incompleta,61,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,empleo informal,1000,superior no universitaria incompleta,19,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,empleo informal,1000,secundaria incompleta,30,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,empleo informal,720,secundaria completa,25,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo informal,480,secundaria incompleta,64,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo informal,800,secundaria completa,19,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo informal,1200,primaria incompleta,55,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo informal,1600,secundaria completa,37,2020,1, µrea de empadronamiento rural (aer) simple,"contrato indefinido, nombrado, permanente",de 101 a 500 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo informal,400,secundaria completa,17,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo informal,960,secundaria incompleta,38,2020,1, µrea de empadronamiento rural (aer) simple,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo informal,800,superior no universitaria completa,22,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo formal,1100,superior no universitaria completa,38,2020,1, de 50 000 a 99 999 habitantes,"contrato indefinido, nombrado, permanente",hasta 20 personas,empleado,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo informal,1000,superior universitaria completa,29,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo formal,930,superior universitaria incompleta,51,2020,1, de 50 000 a 99 999 habitantes,"contrato indefinido, nombrado, permanente",hasta 20 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo formal,1200,secundaria completa,29,2020,3, de 50 000 a 99 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,obrero,empresa o patrono privado
hombre,150501,LIMA,CA•ETE,SAN VICENTE DE CA•ET,empleo formal,1500,superior no universitaria incompleta,42,2020,1, µrea de empadronamiento rural (aer) simple,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150504,LIMA,CA•ETE,CERRO AZUL,empleo formal,1120,primaria completa,38,2020,1, µrea de empadronamiento rural (aer) compuesto,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresas especiales de servicios (service)
hombre,150504,LIMA,CA•ETE,CERRO AZUL,empleo informal,800,secundaria completa,26,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150504,LIMA,CA•ETE,CERRO AZUL,empleo informal,1400,superior no universitaria completa,20,2020,1, µrea de empadronamiento rural (aer) compuesto,convenios de formaci¢n laboral juvenil /pr†cticas pre-profesioanles,hasta 20 personas,obrero,empresa o patrono privado
hombre,150505,LIMA,CA•ETE,CHILCA,empleo informal,1800,superior no universitaria completa,48,2020,1,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
hombre,150505,LIMA,CA•ETE,CHILCA,empleo formal,2300,superior universitaria incompleta,39,2020,1,de 2 000 a 19 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150507,LIMA,CA•ETE,IMPERIAL,empleo informal,1000,superior universitaria incompleta,20,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150509,LIMA,CA•ETE,MALA,empleo formal,2500,superior no universitaria completa,40,2020,3, de 20 000 a 49 999 habitantes,,m†s de 500 personas,empleado,empresa o patrono privado
hombre,150509,LIMA,CA•ETE,MALA,empleo informal,600,secundaria completa,59,2020,3, de 20 000 a 49 999 habitantes,,hasta 20 personas,obrero,empresa o patrono privado
hombre,150510,LIMA,CA•ETE,NUEVO IMPERIAL,empleo informal,800,superior no universitaria completa,30,2020,3, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150510,LIMA,CA•ETE,NUEVO IMPERIAL,empleo informal,960,secundaria incompleta,35,2020,3, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150510,LIMA,CA•ETE,NUEVO IMPERIAL,empleo informal,930,secundaria completa,54,2020,3, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150511,LIMA,CA•ETE,PACARAN,empleo informal,400,primaria completa,78,2020,3, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150511,LIMA,CA•ETE,PACARAN,empleo informal,640,primaria incompleta,61,2020,3, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150511,LIMA,CA•ETE,PACARAN,empleo informal,240,secundaria incompleta,16,2020,3, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150511,LIMA,CA•ETE,PACARAN,empleo informal,700,secundaria completa,39,2020,3, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150511,LIMA,CA•ETE,PACARAN,empleo informal,1200,superior no universitaria completa,39,2020,3, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150513,LIMA,CA•ETE,SAN ANTONIO,empleo informal,1500,superior no universitaria incompleta,25,2020,3,de 2 000 a 19 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150513,LIMA,CA•ETE,SAN ANTONIO,empleo formal,2600,superior no universitaria completa,44,2020,3,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150513,LIMA,CA•ETE,SAN ANTONIO,empleo formal,702,superior no universitaria completa,59,2020,3,de 2 000 a 19 999 habitantes,sin contrato,m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150513,LIMA,CA•ETE,SAN ANTONIO,empleo formal,7000,superior no universitaria completa,44,2020,3,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150513,LIMA,CA•ETE,SAN ANTONIO,empleo formal,2000,superior no universitaria completa,44,2020,3,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,150513,LIMA,CA•ETE,SAN ANTONIO,empleo formal,1050,secundaria completa,23,2020,3,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150514,LIMA,CA•ETE,SAN LUIS,empleo informal,600,superior no universitaria incompleta,29,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150514,LIMA,CA•ETE,SAN LUIS,empleo informal,1200,primaria completa,22,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150514,LIMA,CA•ETE,SAN LUIS,empleo informal,1200,primaria incompleta,30,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150514,LIMA,CA•ETE,SAN LUIS,empleo informal,1200,secundaria completa,24,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150514,LIMA,CA•ETE,SAN LUIS,empleo informal,800,primaria completa,21,2020,2,de 2 000 a 19 999 habitantes,sin contrato,de 51 a 100 personas,obrero,empresa o patrono privado
hombre,150516,LIMA,CA•ETE,ZU•IGA,empleo informal,840,secundaria incompleta,15,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150516,LIMA,CA•ETE,ZU•IGA,empleo informal,1440,secundaria completa,31,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150516,LIMA,CA•ETE,ZU•IGA,empleo informal,1440,secundaria completa,27,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150516,LIMA,CA•ETE,ZU•IGA,empleo informal,720,primaria incompleta,40,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150516,LIMA,CA•ETE,ZU•IGA,empleo informal,1700,secundaria completa,44,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,1600,primaria completa,24,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,1200,secundaria completa,57,2020,3, de 50 000 a 99 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,1200,secundaria completa,48,2020,2, µrea de empadronamiento rural (aer) compuesto,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,600,superior no universitaria incompleta,42,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,1400,secundaria incompleta,19,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,320,primaria completa,36,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,6580,secundaria completa,29,2020,2, µrea de empadronamiento rural (aer) compuesto,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,1840,secundaria incompleta,21,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,1800,primaria completa,48,2020,3, de 50 000 a 99 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,980,maestria/doctorado,47,2020,3, de 50 000 a 99 999 habitantes,,m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,1800,superior no universitaria incompleta,23,2020,2, de 50 000 a 99 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,960,secundaria completa,63,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,960,secundaria completa,22,2020,3, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,1100,primaria incompleta,40,2020,3, de 50 000 a 99 999 habitantes,"contrato indefinido, nombrado, permanente",hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,1680,secundaria completa,24,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,1561,secundaria completa,19,2020,2, µrea de empadronamiento rural (aer) compuesto,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,1200,secundaria completa,44,2020,1, de 50 000 a 99 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresas especiales de servicios (service)
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,1500,superior universitaria completa,32,2020,2, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,540,secundaria completa,40,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,1000,secundaria completa,49,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,1200,secundaria completa,27,2020,1, de 50 000 a 99 999 habitantes,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,800,secundaria completa,35,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,280,secundaria incompleta,15,2020,3, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,960,secundaria incompleta,39,2020,3, de 50 000 a 99 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,840,primaria completa,21,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo formal,1700,primaria incompleta,48,2020,3, de 50 000 a 99 999 habitantes,"contrato indefinido, nombrado, permanente",de 101 a 500 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,930,secundaria completa,28,2020,2, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,700,secundaria completa,50,2020,3, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,740,primaria incompleta,72,2020,3, de 50 000 a 99 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,700,superior no universitaria incompleta,32,2020,3, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150601,LIMA,HUARAL,HUARAL,empleo informal,1200,secundaria completa,43,2020,1, de 50 000 a 99 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,120,secundaria completa,20,2020,3, µrea de empadronamiento rural (aer) compuesto,,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,480,secundaria incompleta,44,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,700,secundaria completa,20,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,120,secundaria completa,27,2020,3, µrea de empadronamiento rural (aer) compuesto,,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,240,secundaria completa,34,2020,3, µrea de empadronamiento rural (aer) compuesto,,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,480,secundaria completa,34,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,1200,secundaria incompleta,41,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo formal,2000,superior universitaria completa,53,2020,3, µrea de empadronamiento rural (aer) compuesto,,m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,720,sin nivel,58,2020,3, µrea de empadronamiento rural (aer) compuesto,,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,1120,primaria completa,68,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,360,superior no universitaria completa,40,2020,3, µrea de empadronamiento rural (aer) compuesto,,hasta 20 personas,obrero,empresa o patrono privado
hombre,150604,LIMA,HUARAL,AUCALLAMA,empleo informal,720,primaria incompleta,72,2020,3, µrea de empadronamiento rural (aer) compuesto,,hasta 20 personas,obrero,empresa o patrono privado
hombre,150605,LIMA,HUARAL,CHANCAY,empleo formal,1500,secundaria completa,62,2020,3, de 20 000 a 49 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150605,LIMA,HUARAL,CHANCAY,empleo informal,800,secundaria completa,25,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150605,LIMA,HUARAL,CHANCAY,empleo informal,800,secundaria incompleta,64,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150605,LIMA,HUARAL,CHANCAY,empleo formal,1200,primaria incompleta,55,2020,3, de 20 000 a 49 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,obrero,administraci¢n p£blica
hombre,150605,LIMA,HUARAL,CHANCAY,empleo informal,1400,superior no universitaria incompleta,20,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150605,LIMA,HUARAL,CHANCAY,empleo informal,840,primaria completa,60,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150605,LIMA,HUARAL,CHANCAY,empleo informal,360,secundaria completa,20,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150605,LIMA,HUARAL,CHANCAY,empleo informal,480,primaria completa,35,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150605,LIMA,HUARAL,CHANCAY,empleo formal,1200,secundaria completa,34,2020,3, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150605,LIMA,HUARAL,CHANCAY,empleo informal,280,primaria completa,66,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150605,LIMA,HUARAL,CHANCAY,empleo informal,1000,secundaria completa,32,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINT,empleo informal,480,primaria incompleta,42,2020,2, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINT,empleo informal,700,secundaria completa,65,2020,2, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150728,LIMA,HUAROCHIRI,SANTA EULALIA,empleo informal,200,secundaria completa,40,2020,3,de 2 000 a 19 999 habitantes,,hasta 20 personas,obrero,empresa o patrono privado
hombre,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS,empleo informal,1400,secundaria incompleta,20,2020,3, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS,empleo informal,930,superior no universitaria completa,52,2020,3, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,trabajador del hogar,
hombre,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS,empleo formal,1500,superior no universitaria completa,50,2020,3, µrea de empadronamiento rural (aer) simple,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,obrero,empresa o patrono privado
hombre,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS,empleo informal,930,superior universitaria incompleta,23,2020,3, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150801,LIMA,HUAURA,HUACHO,empleo informal,480,primaria completa,71,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150801,LIMA,HUAURA,HUACHO,empleo informal,900,superior universitaria completa,54,2020,1, de 100 000 a 499 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150801,LIMA,HUAURA,HUACHO,empleo formal,1500,superior universitaria completa,62,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150801,LIMA,HUAURA,HUACHO,empleo informal,2400,superior universitaria incompleta,37,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150801,LIMA,HUAURA,HUACHO,empleo informal,300,secundaria incompleta,68,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150801,LIMA,HUAURA,HUACHO,empleo informal,1500,superior no universitaria incompleta,64,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresas especiales de servicios (service)
hombre,150801,LIMA,HUAURA,HUACHO,empleo informal,800,secundaria completa,50,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150801,LIMA,HUAURA,HUACHO,empleo formal,2500,maestria/doctorado,38,2020,1, de 100 000 a 499 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,empleado,administraci¢n p£blica
